18.23,7.1998
1.44,5.1536
1.78,5.1617
4.08,3.5434
2.49,5.2821
0.7,6.2121
1.4,4.2857
1.47,4.0105
2.5,3.437
0.84,2.6743
1.05,2.093
0.93,1.9249
10.51,1.9129
3.56,1.8765
0.73,1.2422
1.09,1.245
1.77,1.848
2.7,1.0601
1.62,2.832
0.76,2.1728
1.16,1.1831
2.85,2.6366
1.86,2.2577
2.22,2.9208
0.89,1.7935
2.57,1.1006
1.05,0.90661
1.84,1.9564
0.73,1.275
7.08,0.98473
1.56,1.2189
0.88,1.1571
2.05,1.4211
0.93,1.3523
1.32,0.61488
2.51,0.41146
2.04,0.67172
0.59,1.1501
1.6,1.3257
0.95,0.80324
1.81,0.52026
0.86,0.99063
0.83,0.79036
0.86,0.89579
1.2,0.58863
0.68,0.50943
0.93,0.81705
6.69,1.2725
1.16,0.30863
2,0.37829
1.27,0.33818
2.25,0.39614
0.59,0.39829
2.67,0.74116
0.59,0.38058
0.79,1.1031
2.37,0.51351
1.99,1.5956
0.69,0.72876
2.23,0.8743
0.86,0.63892
0.76,0.54217
3.67,0.6754
3.54,0.73239
3.26,0.75098
4.08,0.50147
2.01,0.56075
0.74,0.54495
1.96,0.40693
3.7,0.4228
1.38,0.5409
1.79,0.98779
2.93,0.71258
1.77,0.4212
0.71,0.93781
1.02,0.36988
1.94,0.41413
1.13,0.93372
0.98,0.56351
0.63,0.58469
0.86,0.44522
2.44,0.51094
1.88,0.8199
1.13,0.68558
10.09,0.34138
0.65,0.68752
2.59,0.50688
3.65,0.61764
1.05,0.48556
0.63,0.80858
2.15,0.51761
2.67,0.53229
1.8,0.33639
1.24,0.34485
0.95,0.48019
1.05,0.5702
0.65,0.74595
1.66,0.63895
2.32,0.63331
0.54,0.49162
0.63,0.48755
0.93,0.50256
0.76,0.35786
0.66,0.59482
3.08,0.47201
1.12,0.46346
1.66,1.1835
17.83,0.56482
0.96,0.5176
1.81,0.62755
1.4,0.73161
2.74,0.45376
1.21,0.67683
0.93,0.58997
1.03,0.61708
2.98,0.46992
0.94,0.32842
6.99,0.37046
0.57,0.41698
1.27,0.51418
1.11,0.33503
3.56,1.046
1.02,0.44593
2.54,0.53413
3.91,0.56467
3.32,0.45323
1.01,0.52735
2.47,1.2247
2.33,0.72712
2.13,0.98047
0.78,0.69239
1.09,0.86971
0.63,0.48794
0.76,0.95518
1.06,0.55645
1.67,0.35342
1.5,0.82312
17.45,0.48218
1.13,0.58456
2.69,0.61701
0.54,0.9192
0.64,0.47589
1.35,0.63072
0.88,0.7534
2.44,0.59528
1.08,0.64144
1.11,0.49212
6.56,0.45832
1.18,0.47727
0.83,0.51747
18,0.53054
0.86,0.54793
0.91,0.45878
2.46,0.30288
0.66,0.36804
1,0.42864
6.44,0.41005
1.12,0.35267
2.35,0.34499
1.86,0.41038
0.99,0.37562
1.57,0.42894
1,0.37686
0.67,0.3894
0.64,0.3044
0.98,0.36243
2.6,0.33332
3.17,0.57107
10.24,1.1869
0.88,0.54574
2.37,0.58924
38.68,0.81286
1.81,0.57964
1.42,0.54829
3.23,0.5912
0.68,0.73993
2.78,0.86282
1.79,0.53659
1.76,0.4606
0.82,0.59513
6.51,0.54851
2.48,0.44734
2.49,0.44005
0.87,0.35489
0.58,0.55243
1.76,0.59122
2.3,0.32125
0.67,0.35988
0.83,0.4037
38.88,0.33236
1.04,0.39793
1.08,0.44806
2.32,0.4124
1.37,0.35381
2.53,0.36248
1.41,0.38609
1.15,0.36379
0.99,0.34286
9.95,0.37829
7.05,1.1146
6.73,1.1062
0.71,0.84802
2.67,0.91666
2.58,0.82305
1.23,0.6548
7.35,0.66468
0.76,0.75523
1.41,0.50828
0.63,0.55599
1.02,0.77743
0.93,0.63103
2.62,0.59483
1.41,0.50754
1.46,0.64614
0.87,0.42729
0.59,0.38078
0.88,0.35766
2.18,0.39763
1.11,0.39091
1.67,0.37814
1.44,0.42449
2.28,0.37364
0.94,1.399
7.9,1.0848
17.56,0.68567
0.99,0.74208
2.08,0.6976
0.62,0.54474
0.82,0.70995
0.53,0.87224
1.44,0.83535
2.65,0.65861
2.52,0.65457
1.61,0.67477
0.95,0.74671
0.72,0.5672
1.37,0.76313
1.41,0.63125
2.66,0.62437
1.13,0.59924
1.41,0.52994
0.86,0.65057
0.81,0.49554
2.38,0.37224
2.33,0.3629
1.24,0.3175
38.64,0.49252
0.58,0.4703
1.68,0.48651
0.54,0.44938
2.55,0.52063
1.45,0.41209
0.6,0.41947
1.68,0.37399
2.05,0.56502
0.69,0.37052
1.31,0.6077
0.85,0.41162
2.9,0.3849
2.26,0.41118
2.78,0.4786
1.54,0.48274
0.93,0.34841
1.21,0.43652
0.85,0.5065
9.74,0.60425
0.95,0.59292
0.53,0.33853
10.61,1.2486
1.14,0.51062
1.86,0.35524
0.65,0.40373
0.56,0.58408
2.49,0.39765
1.12,0.39789
3.42,0.35511
0.8,0.28712
0.75,0.32076
0.6,0.33857
1.81,0.33464
3.03,0.30359
0.69,0.33327
1.26,0.33199
0.96,0.4092
0.97,0.35902
1.46,0.38049
0.9,0.44303
0.8,0.35989
2.55,0.36765
0.91,0.38549
1.75,0.42308
10.18,0.52643
2.88,0.55018
2.96,0.52362
1,0.57529
1.54,0.59544
1.07,0.77231
1.74,0.37997
0.69,0.45764
2.46,0.50876
17.76,0.63061
1.64,0.48229
2.68,0.39291
3.32,0.54428
2.2,0.49106
1.56,0.44006
0.58,0.49202
0.64,0.45065
3.34,0.50479
1.41,0.32242
2,0.60655
0.93,0.59288
0.91,0.57701
1.47,0.48283
6.53,0.40334
2.35,0.55379
0.93,0.31279
10.13,0.36016
1.37,0.36674
9.98,0.34498
2.45,0.3502
1.33,0.39537
1.35,0.34278
1.2,0.52804
0.9,0.48667
7.02,0.42285
0.62,0.34976
1.28,0.34559
3.02,0.32534
0.71,0.28485
